Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,tenure_group,avg_charges,total services,engagement_score,charge_ratio
0,0,0,1,1,1,85.55,85.55,1,86,3967,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,42.775,2,4,0.9884459849797804
0,1,0,35,1,1,70.3,2416.55,1,79,5413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,67.1263888888889,0,4,0.02907902628694339
1,1,0,32,1,0,106.35,3520.75,1,65,4113,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,3,106.68939393939394,4,7,0.03019805494427486
0,1,0,33,1,1,103.7,3467.0,1,76,4461,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,3,101.97058823529412,4,8,0.029901960784313727
0,0,0,1,1,1,88.35,88.35,1,72,4254,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,44.175,2,4,0.9888080581980974
0,1,0,8,1,1,94.2,777.3,1,80,2939,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,86.36666666666666,3,5,0.12103302068611077
0,0,0,5,1,1,96.25,512.45,1,74,5056,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,85.40833333333335,3,5,0.1874573960463531
0,1,0,2,1,1,70.7,141.45,1,86,4559,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,47.15,0,2,0.49631449631449637
0,1,0,42,0,0,33.55,1445.3,1,82,2044,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,3,33.61162790697674,2,5,0.023197123694945723
1,1,0,40,1,1,94.55,3640.45,1,95,5676,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,88.79146341463414,2,6,0.025964931551991654
0,0,0,57,1,1,112.95,6465.0,1,89,4738,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,4,111.46551724137932,5,10,0.01746829570058769
0,0,0,1,0,0,35.9,35.9,1,93,4747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,17.95,1,2,0.9728997289972899
0,0,0,38,1,1,99.25,3777.15,1,76,5274,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,96.85000000000001,3,7,0.026269470508052884
1,0,0,2,0,1,24.45,47.5,1,77,5573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15.833333333333334,0,2,0.5041237113402062
0,0,0,8,1,1,103.35,847.3,1,71,2363,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,94.14444444444445,4,6,0.12183189909230226
1,0,0,7,1,1,84.8,546.95,1,70,2015,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,68.36875,1,3,0.1547586458618487
1,0,0,31,1,1,99.95,3186.65,1,96,5362,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3,99.5828125,3,7,0.031355387197465216
0,0,0,18,1,1,90.0,1527.35,1,97,2708,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,80.38684210526316,2,5,0.05888703503778585
1,0,0,14,1,1,104.85,1531.4,1,86,2292,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,2,102.09333333333333,4,7,0.06842208300704776
0,1,0,28,1,0,106.1,2847.4,1,85,3770,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,3,98.18620689655172,4,7,0.037248981884566774
1,0,0,15,1,1,74.2,1133.9,1,80,4553,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,70.86875,0,3,0.06538020971010662
0,0,0,5,1,1,89.35,461.7,1,70,4584,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,76.95,3,5,0.1931056840285282
0,0,0,1,1,1,77.15,77.15,1,79,2756,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,38.575,0,2,0.9872040946896993
0,0,0,1,0,1,35.25,35.25,1,88,2548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17.625,1,3,0.9724137931034482
0,1,0,4,0,1,48.55,201.0,1,97,3955,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,40.2,3,5,0.24034653465346534
0,1,0,53,1,1,98.4,5149.5,1,87,6481,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,4,95.36111111111111,3,8,0.019104941267838075
1,1,0,59,1,1,93.85,5574.75,1,85,5390,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,92.9125,2,7,0.016831816347576557
1,1,0,46,1,1,100.7,4541.2,1,72,5712,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,3,96.62127659574467,4,8,0.022169873629518735
0,0,0,14,1,1,80.45,1072.0,1,94,4155,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,71.46666666666667,1,4,0.07497670083876981
0,0,0,31,1,1,55.25,1715.65,1,78,2933,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,53.6140625,2,6,0.03218477849299507
0,1,0,13,0,1,54.45,706.85,1,88,5212,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,2,50.489285714285714,4,7,0.07692307692307693
0,0,0,35,1,0,75.35,2636.05,1,79,2785,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,73.22361111111111,0,3,0.02857359549496596
0,0,0,2,1,1,75.7,189.2,1,82,4676,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,63.06666666666666,1,3,0.3980021030494217
0,0,0,1,1,1,74.25,74.25,1,93,4750,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37.125,0,2,0.9867109634551495
1,0,0,25,1,1,89.7,2187.55,1,82,4078,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,84.13653846153846,2,6,0.040986040986040986
1,0,0,16,1,1,96.4,1581.2,1,80,2688,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,93.01176470588236,2,5,0.06092782201997219
1,0,0,1,1,1,69.5,69.5,1,77,3273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.75,0,2,0.9858156028368794
1,1,0,36,1,1,85.25,3132.75,1,82,3041,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,84.66891891891892,1,5,0.02720382927802154
0,0,0,1,1,0,19.4,19.4,1,66,4152,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,9.7,0,1,0.9509803921568627
0,0,0,9,1,1,83.3,803.3,1,97,3520,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,80.33,1,3,0.10356832027850305
0,0,0,8,1,1,80.1,679.3,1,67,5071,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,75.47777777777777,1,3,0.11774217257092459
1,0,0,45,1,0,62.7,2791.5,1,92,2654,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,3,60.68478260869565,3,6,0.022452999104744853
0,0,0,25,1,0,25.3,676.35,1,79,3779,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,3,26.013461538461538,0,3,0.03735144312393888
0,0,0,13,1,0,98.15,1230.25,1,98,5525,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,87.875,3,5,0.07971573604060914
0,0,0,46,1,1,93.7,4154.8,1,70,3378,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,88.4,3,7,0.022546802059771883
1,0,0,25,1,0,105.95,2655.25,1,100,4283,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,3,102.125,4,7,0.039887058823529414
0,0,0,18,1,1,82.0,1425.45,1,79,3306,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,2,75.02368421052631,4,7,0.05748536576816572
0,1,0,60,1,1,95.75,5742.9,1,88,4129,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,4,94.14590163934426,3,8,0.016669858458538623
0,1,0,30,1,1,94.05,2866.45,1,68,4095,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,92.46612903225805,2,6,0.03279917696908403
0,0,0,1,1,1,54.75,54.75,1,83,2614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,27.375,1,3,0.9820627802690582
1,0,0,39,1,1,95.65,3759.05,1,65,4892,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,93.97625000000001,2,6,0.02543849150942142
0,0,0,1,1,1,94.6,94.6,1,96,4033,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,47.3,2,4,0.9895397489539749
1,1,0,31,1,1,98.9,2911.3,1,98,4050,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,3,90.978125,4,8,0.03395941352195859
1,0,0,3,1,1,76.05,231.8,1,67,2930,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,57.95,0,2,0.3266752577319587
1,0,0,1,1,1,69.75,69.75,1,69,5057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,34.875,0,2,0.9858657243816255
0,1,1,7,0,1,34.5,279.25,1,93,3520,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,34.90625,2,4,0.12310437109723461
0,1,0,61,1,1,105.55,6281.45,1,86,5011,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,4,101.31370967741935,4,9,0.01680077040008277
0,0,1,39,0,0,30.1,1131.3,1,72,3106,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,28.2825,1,4,0.0265830610262298
0,1,0,10,1,1,70.3,738.2,1,94,2162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,67.10909090909091,0,2,0.09510281385281384
0,0,0,1,1,1,80.2,80.2,1,90,3056,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40.1,1,3,0.9876847290640394
0,1,0,67,1,1,94.35,6341.45,1,99,4348,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,4,93.25661764705882,3,8,0.014875954875481871
0,1,1,6,1,1,44.6,260.8,1,90,4525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.25714285714286,0,2,0.1703590527119939
0,0,0,1,1,1,19.6,19.6,1,91,4205,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,9.8,0,2,0.9514563106796117
1,0,0,33,1,1,110.45,3655.45,1,80,3401,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,3,107.51323529411764,5,9,0.030206894665590945
0,0,0,2,1,0,70.7,140.7,1,96,5317,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,46.9,0,1,0.4989414255469302
1,1,0,7,1,1,99.25,665.45,1,90,2487,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,83.18125,3,5,0.14892340010503413
0,1,0,1,1,1,84.8,84.8,1,80,2627,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,42.4,2,4,0.9883449883449883
0,0,0,52,1,1,105.0,5426.85,1,85,4630,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,4,102.3933962264151,5,10,0.01934467606879335
0,0,0,22,1,1,54.45,1127.35,1,71,2445,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,49.01521739130435,1,4,0.04825630345194311
0,1,0,47,1,1,85.3,4045.65,1,97,3631,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,84.284375,2,6,0.021079164246969713
0,0,0,33,1,1,83.35,2757.85,1,66,5456,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,81.11323529411764,1,5,0.03021186363883502
0,0,0,18,0,1,33.5,600.0,1,82,5474,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,31.57894736842105,2,5,0.05574043261231281
0,0,0,24,1,1,90.35,2238.5,1,67,5546,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,89.54,2,5,0.04034382674704175
0,1,0,1,1,1,90.75,90.75,1,86,5460,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,45.375,2,4,0.989100817438692
0,0,0,4,1,0,89.6,365.65,1,87,4689,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,73.13,2,3,0.2443747443065594
0,0,0,2,0,1,49.25,90.35,1,90,5775,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,30.116666666666664,3,5,0.5391351943076081
0,0,1,1,1,0,19.75,19.75,1,92,2611,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,9.875,0,1,0.9518072289156626
0,0,0,19,1,1,95.15,1789.25,1,78,5830,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,89.4625,3,6,0.05314900153609831
0,0,0,22,1,1,101.35,2317.1,1,77,4694,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,100.74347826086957,3,6,0.04372115094258228
0,0,0,4,1,1,70.05,266.9,1,89,3600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,53.379999999999995,0,2,0.261478163493841
0,1,0,4,1,1,74.65,301.4,1,87,4013,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,60.279999999999994,0,2,0.24685846560846564
0,0,0,4,1,0,50.4,206.6,1,92,4399,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,41.32,0,1,0.24277456647398843
0,0,0,7,1,1,79.65,604.7,1,81,4513,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,75.5875,1,3,0.13150074294205052
1,0,0,19,1,1,79.85,1471.75,1,65,3715,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,73.5875,1,4,0.05421829910032252
0,1,0,5,1,1,78.75,412.1,1,72,3401,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,68.68333333333334,1,3,0.19063180827886708
1,1,0,8,1,1,80.45,583.45,1,100,3443,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,64.82777777777778,1,3,0.13765078278723586
0,0,0,1,1,1,50.1,50.1,1,90,4778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25.05,0,2,0.9804305283757339
0,1,0,2,1,0,76.4,151.8,1,71,4340,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,50.6,1,2,0.5
0,0,0,3,1,1,98.7,293.65,1,72,3916,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,73.4125,4,6,0.33497369760733076
1,0,0,13,1,1,100.8,1308.1,1,65,3269,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,93.43571428571428,3,6,0.0769994652814911
0,1,0,28,1,1,90.1,2598.95,1,99,5958,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,89.61896551724138,2,6,0.03465451258678052
0,0,0,15,1,0,51.55,765.5,1,66,2087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,47.84375,0,2,0.06725375081539464
1,0,0,10,1,1,79.25,793.55,1,87,3856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,72.14090909090909,1,3,0.09974199232269838
0,0,0,5,1,1,94.85,462.8,1,69,5701,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,77.13333333333334,2,4,0.2045062526951272
0,0,0,2,1,1,85.7,169.8,1,95,2187,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,56.6,1,3,0.5017564402810304
0,0,0,1,1,0,44.4,44.4,1,76,3204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.2,0,1,0.9779735682819384
1,0,0,5,1,1,89.5,477.7,1,66,2718,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,79.61666666666666,2,4,0.186964696051807
1,1,0,1,1,1,86.05,86.05,1,96,4843,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,43.025,1,3,0.9885123492245835
0,0,0,4,0,1,44.55,174.3,1,66,5605,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,34.86,2,4,0.2541357672561323
0,1,1,31,0,0,35.4,1077.5,1,77,2067,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,33.671875,2,5,0.03282336578581363
0,0,0,1,1,0,95.65,95.65,1,87,3473,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,47.825,2,3,0.9896533885152613
0,0,0,1,1,0,20.95,20.95,1,70,4285,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,10.475,0,1,0.9544419134396356
1,0,0,10,0,1,34.7,329.8,1,92,3244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,29.981818181818184,1,3,0.10489721886336155
0,0,0,15,1,0,19.75,297.3,1,69,2428,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,18.58125,0,2,0.06620851491786792
0,1,0,17,1,1,92.55,1515.1,1,99,5775,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,84.17222222222222,2,5,0.06104478596398655
1,1,0,53,1,1,60.05,3229.65,1,77,5271,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,59.80833333333334,2,7,0.018587590732515126
1,1,0,16,1,1,74.3,1178.25,1,81,2076,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,69.30882352941177,1,4,0.0630061479754081
0,0,0,9,1,1,85.35,758.6,1,89,2752,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,75.86,1,3,0.11236176935229067
0,0,0,25,1,0,74.3,1863.8,1,85,5175,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,3,71.68461538461538,5,8,0.039843414843414846
0,0,0,4,1,1,98.1,396.3,1,87,2895,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,79.26,4,6,0.24691668764158065
0,0,0,50,1,1,109.65,5551.15,1,84,5855,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,4,108.84607843137255,5,10,0.01974910620210189
1,0,0,9,1,1,74.55,622.9,1,69,3145,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,62.29,0,2,0.11949030293316236
0,0,0,3,1,1,100.95,329.95,1,81,5351,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,82.4875,3,5,0.30503097144583774
0,0,0,10,1,1,94.9,1048.85,1,83,2832,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,95.35,3,5,0.09039386579035101
1,1,0,32,1,1,104.9,3351.55,1,79,3966,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,3,101.56212121212121,4,8,0.031289615367406896
0,1,0,9,0,0,24.1,259.8,1,82,3195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25.98,0,1,0.09240797546012271
0,1,0,66,1,1,104.05,6890.0,1,95,5504,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,4,102.83582089552239,4,9,0.015099405021041939
0,0,0,3,1,1,88.35,262.05,1,93,5202,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,65.5125,3,5,0.3358677057593613
0,1,0,29,1,0,94.65,2649.15,1,70,5150,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,88.305,3,6,0.03571495953059261
1,1,0,1,1,1,74.4,74.4,1,91,5429,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,37.2,0,2,0.986737400530504
0,1,1,41,1,0,79.9,3326.2,1,84,4734,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,3,79.1952380952381,5,8,0.024014186102428472
1,0,0,8,1,1,69.7,560.85,1,88,3068,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,62.31666666666667,0,2,0.12405446293494705
1,1,0,12,1,1,98.1,1060.2,1,97,2709,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,81.55384615384615,3,5,0.09244251790425932
0,0,0,1,1,0,20.5,20.5,1,76,3820,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,10.25,0,1,0.9534883720930233
1,1,0,4,1,1,99.6,347.65,1,77,4708,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,69.53,3,5,0.2856733113437545
0,0,0,1,1,1,81.95,81.95,1,85,5622,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,40.975,1,3,0.9879445449065702
0,1,0,7,1,1,69.35,451.1,1,82,4292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,56.3875,0,2,0.15339526653395263
0,0,0,6,1,1,91.1,455.3,1,68,2266,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,65.04285714285714,2,4,0.19964935349550733
0,1,0,14,1,1,86.1,1235.55,1,89,2177,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,82.36999999999999,1,4,0.06962921030285876
0,0,0,25,1,1,94.7,2362.1,1,82,5641,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,90.85,2,6,0.04007447843933816
0,1,0,22,1,1,85.1,1873.7,1,68,5248,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,81.46521739130435,1,4,0.04539392969541793
0,1,0,61,1,1,99.15,6010.05,1,77,5612,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4,96.93629032258065,3,8,0.016494622403739778
1,1,0,70,1,1,102.95,7101.5,1,99,5005,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,4,100.02112676056338,4,9,0.014494896163322774
0,0,0,1,1,1,45.05,45.05,1,73,2644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.525,0,2,0.9782844733984799
1,0,0,1,1,1,71.0,71.0,1,72,5345,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,35.5,0,2,0.9861111111111112
1,1,0,47,1,0,70.55,3309.25,1,82,4457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,68.94270833333333,0,3,0.021312589683558644
0,0,0,1,1,1,79.7,79.7,1,75,2066,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,39.85,1,3,0.9876084262701363
0,0,0,22,1,0,59.0,1254.7,1,77,2195,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,54.55217391304348,2,4,0.04698574500278729
0,0,0,48,1,1,60.35,2896.4,1,69,2681,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,3,59.11020408163265,3,7,0.020829019120590875
1,1,0,1,1,1,69.25,69.25,1,87,4568,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,34.625,0,2,0.9857651245551602
0,0,0,25,1,0,70.95,1767.35,1,75,4881,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,67.975,0,3,0.04012214776486556
0,1,0,20,1,1,89.0,1820.45,1,78,4594,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,86.68809523809524,2,5,0.04886217024897746
0,1,0,18,1,1,99.4,1742.95,1,86,2421,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,91.73421052631579,3,6,0.05699704693368503
0,0,0,1,1,0,73.5,73.5,1,74,4378,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,36.75,1,2,0.9865771812080537
0,0,0,9,1,1,95.5,829.1,1,90,5007,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,82.91,2,4,0.11504637995422239
0,1,0,28,1,1,92.35,2602.9,1,71,2990,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,89.7551724137931,3,7,0.03546603172164829
0,0,0,11,1,1,74.55,824.75,1,81,4601,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,68.72916666666667,1,3,0.09028156221616712
1,0,0,12,1,1,83.8,1029.75,1,78,5565,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,79.21153846153847,3,5,0.08130002425418384
1,0,0,53,0,1,54.45,2854.55,1,65,6280,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,4,52.86203703703704,4,9,0.01906813048274413
1,1,0,41,1,1,99.8,4259.3,1,76,4726,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,3,101.41190476190476,3,7,0.023425580358190735
